source_id,target_id,source_kind,target_kind,relation,weight,evidence
D1210,T7,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cat, \end, \in, \mathcal, \rightarrow, \text, adjoint"
D1214,T7,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cat, \end, \in, \mathcal, \rightarrow, \text, adjoint"
D1215,T7,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cat, \end, \in, \mathcal, \rightarrow, \text, adjoint"
D3562,T7,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \cat, \end, \in, \mathcal, \rightarrow, \text, adjoint"
PROP3,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, functor"
PROP4,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP5,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP7,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, decomposition, equation, harmonic"
PROP8,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, decomposition, equation, field, harmonic, harmonics"
PROP9,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP10,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP11,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP13,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP14,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP15,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, decomposition, equation, harmonic"
PROP16,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, decomposition, equation, field, harmonic, harmonics"
PROP17,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation"
PROP18,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation"
PROP19,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation"
PROP20,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, equation"
PROP21,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, equation"
PROP22,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathcal, equation, functor"
PROP23,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \mathcal, \text, decomposition, equation, harmonic"
PROP24,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \mathcal, \text, adjoint, decomposition, equation, functor"
PROP25,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP26,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP27,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, such"
PROP28,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, field"
PROP29,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, such"
PROP30,T7,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, such"
D1047,T8,Definition,Theorem,semantic_overlap,2,"tokens: \int_, \sqrt, conservation, energy, equation, expressing, expression, integral"
D1049,T8,Definition,Theorem,semantic_overlap,2,"tokens: \nabla_\mu, conservation, energy, equation, proof, sm5"
D1048,T8,Definition,Theorem,semantic_overlap,2,"tokens: \int_, \mu, \nabla_\mu, \sqrt, conservation, energy, equation, proof"
D7998,T8,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, expression, integral, terms"
LAW2,T8,Law,Theorem,semantic_overlap,2,"tokens: \int_, \mu, conservation, energy, equation, expressing, expression, integral"
L1,T8,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L2,T8,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L3,T8,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP3,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP4,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, expression, terms"
PROP6,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP7,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: \partial, \sqrt, equation, expressing"
PROP8,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: \partial, \sqrt, equation, expressing, terms"
PROP11,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, expression, terms"
PROP15,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: \partial, \sqrt, equation, expressing"
PROP16,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: \partial, \sqrt, equation, expressing, terms"
PROP24,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, expression, terms"
PROP25,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, expression, terms"
PROP26,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, expression, terms"
PROP27,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, expression, terms"
PROP28,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP29,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, expression, terms"
PROP30,T8,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
D3068,T9,Definition,Theorem,semantic_overlap,2,"tokens: 2\sqrt, \begin, \cos, \end, \leq, bell, bound, classical"
D8925,T9,Definition,Theorem,semantic_overlap,2,"tokens: 2\sqrt, \begin, \cos, \end, \leq, bell, bound, classical"
D3067,T9,Definition,Theorem,semantic_overlap,2,"tokens: 2\sqrt, \begin, \end, \leq, bell, bound, classical, equation"
D8928,T9,Definition,Theorem,semantic_overlap,2,"tokens: 2\sqrt, \begin, \cos, \end, \leq, bell, bound, classical"
D5243,T9,Definition,Theorem,semantic_overlap,2,"tokens: \begin, \end, \theta_1, \theta_2, equation, quantum"
PROP3,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, bound, equation, inequality"
PROP4,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \pi, equation"
PROP5,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP7,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP8,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, equation"
PROP9,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, \pi, equation, helix"
PROP10,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, \pi, equation, helix"
PROP11,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \pi, equation"
PROP13,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, quantum"
PROP14,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP15,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP16,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP17,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP18,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP19,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP20,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP23,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \phi_, classical, equation, helix, quantum"
PROP24,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, classical, equation, helix, quantum"
PROP25,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, \pi, equation, quantum"
PROP26,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, \phi_, \pi, equation, quantum"
PROP27,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, helix"
PROP28,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, quantum"
PROP29,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, equation, helix"
PROP30,T9,Proposition,Theorem,result_to_result_overlap,1,"tokens: \begin, \end, bound, equation, helix, inequality"
D8077,T10,Definition,Theorem,semantic_overlap,2,"tokens: amplification, arise, bulge, earth, equation, matching, measurements, meters"
D5219,T10,Definition,Theorem,semantic_overlap,2,"tokens: \approx, bulge, earth, equation, matching, measurements, r_\oplus, seismological"
D5210,T10,Definition,Theorem,semantic_overlap,2,"tokens: \approx, \frac, \left, \right, deformation, equation, m_\oplus, moon"
D5267,T10,Definition,Theorem,semantic_overlap,2,"tokens: \frac, \left, \right, \text, \varepsilon, equation, m_\oplus, moon"
D8085,T10,Definition,Theorem,semantic_overlap,2,"tokens: \frac, equation, wave"
PROP1,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \mathrm, equation, tidal"
PROP5,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \approx, \text, equation"
PROP7,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, equation, wave"
PROP8,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, \text, equation"
PROP9,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, \text, equation, number"
PROP10,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \right, \text, equation"
PROP12,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, equation"
PROP13,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, \text, equation"
PROP14,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \text, equation"
PROP15,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, equation, wave"
PROP16,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, equation"
PROP17,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \text, earth, equation"
PROP18,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \text, earth, equation"
PROP19,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, \text, equation"
PROP20,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \text, earth, equation"
PROP21,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \right, equation"
PROP25,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \right, \text, equation, number"
PROP26,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \right, \text, equation, number"
PROP27,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, \varepsilon, equation, parameter"
PROP28,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \left, \mathrm, \right, amplitude, equation, parameter"
PROP29,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, equation, parameter"
PROP30,T10,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, \varepsilon, equation, parameter"
D5276,T11,Definition,Theorem,semantic_overlap,2,"tokens: 2\pi, \cdot, \mathbf, \oint_, \quad\rightarrow\quad, contour, d\mathbf, equation"
D5265,T11,Definition,Theorem,semantic_overlap,2,"tokens: 2\pi, \cdot, \mathbf, \oint_, \quad\rightarrow\quad, contour, d\mathbf, equation"
D3954,T11,Definition,Theorem,semantic_overlap,2,"tokens: 2\pi, \cdot, \oint_, contour, equation, expressing, integral, oint_s"
D5256,T11,Definition,Theorem,semantic_overlap,2,"tokens: 0015\times, \approx, \lambda, \mathrm, \pi, equation, expressing, r_\oplus"
D5266,T11,Definition,Theorem,semantic_overlap,2,"tokens: 0015\times, \approx, \lambda, \mathrm, \pi, equation, expressing, r_\oplus"
L1,T11,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L2,T11,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L3,T11,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms, tidal"
PROP3,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, bound, equation, expressing, terms"
PROP4,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, \pi, equation, expressing, terms"
PROP6,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP7,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathbf, equation, expressing"
PROP8,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathbf, equation, expressing, terms"
PROP9,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: 2\pi, \pi, equation, phase, wavelength"
PROP10,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: 2\pi, \pi, equation, phase, wavelength"
PROP11,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, \pi, equation, expressing, terms"
PROP15,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathbf, equation, expressing"
PROP16,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathbf, equation, expressing, terms"
PROP17,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathbf, equation"
PROP18,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathbf, equation"
PROP20,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathbf, equation"
PROP24,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, quantization, terms"
PROP25,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: 2\pi, \pi, equation, expressing, phase, terms, wavelength"
PROP26,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: 2\pi, \pi, equation, expressing, phase, terms, wavelength"
PROP27,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathrm, equation, expressing, terms"
PROP28,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, phase, terms"
PROP29,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP30,T11,Proposition,Theorem,result_to_result_overlap,1,"tokens: \cdot, \mathrm, bound, equation, expressing, terms"
D1199,T12,Definition,Theorem,semantic_overlap,2,"tokens: 4\times, \frac, \oplus, \phi, \phi_, \qquad, \sim, atomic"
D8011,T12,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, magnitude, order, relation, scaling"
D8016,T12,Definition,Theorem,semantic_overlap,2,"tokens: equation, expressing, magnitude, order, relation, scaling"
D6782,T12,Definition,Theorem,semantic_overlap,2,"tokens: \frac, equation, expressing, magnitude, order, relation, scaling"
D5273,T12,Definition,Theorem,semantic_overlap,2,"tokens: 4\times, \oplus, \phi_, \sim, _oplus, equation, expressing, magnitude"
L1,T12,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, topological"
L2,T12,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, topological"
L3,T12,Lemma,Theorem,result_to_result_overlap,1,"tokens: equation, expressing, magnitude, order, relation, scaling"
PROP1,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, equation, expressing"
PROP4,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \phi, equation, expressing"
PROP5,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \sim, equation, over"
PROP7,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \phi, equation, expressing, flux, magnetic, order, satisfies"
PROP8,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \phi, \phi_, equation, expressing, magnetic, order, relation"
PROP9,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \phi_, equation, relation, through"
PROP10,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \phi_, equation, relation, through"
PROP11,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \phi, equation, expressing, flux, magnetic, relation"
PROP12,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, equation, magnetic, relation"
PROP13,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, equation, quantum, relation"
PROP14,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, equation, invariant, topological"
PROP15,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \phi, equation, expressing, flux, magnetic, order, satisfies"
PROP16,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \phi, equation, expressing, magnetic, order, relation"
PROP17,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \oplus, earth, equation, through"
PROP18,T12,Proposition,Theorem,result_to_result_overlap,1,"tokens: \frac, \oplus, earth, equation, relation, through"
